PaperID,NSF_Award_Number,Type,Diff_ZScore,AwardNumber,DOI,DocType,Year,Date,JournalID,ConferenceSeriesID,Citation_Count,C10,Reference_Count,C5,Team_Size,Institution_Count,Disruption,Atyp_10pct_Z,Atyp_Pairs,Atyp_Median_Z,SB_B,SB_T,Patent_Count,Newsfeed_Count,Tweet_Count,NCT_Count,NIH_Count,NSF_Count,WSB_mu,WSB_sigma,WSB_Cinf,JournalTitle,PaperTitle,BookTitle,Publisher,Volume,Issue,FirstPage,LastPage,OriginalVenue,FamilyID,RetractionType
1993399612,NSF-1069240,Crossref,NA,1069240,10.1364/OE.23.010282,Journal,2015,4/20/15,178776955,NA,8,NA,35,4,8,2,-0.002133333,3.960987383,32,342.2618077,8,4,0,0,0,0,0,2,NA,NA,NA,Optics Express,Unambiguous demonstration of soliton evolution in slow-light silicon photonic crystal waveguides with SFG-XFROG.,,Optical Society of America,23,8,10282,10292,Optics Express,NA,
1993565899,NSF-9987607,First,NA,9987607,10.1029/2003EO380002,Journal,2003,9/23/03,168828829,NA,9,9,4,5,3,1,0.003012048,7.18578296,4,119.131063,3.5,3,0,0,0,0,0,1,NA,NA,NA,"Eos, Transactions American Geophysical Union","Abandoned mines, mountain sports, and climate variability: Implications for the Colorado tourism economy",,"John Wiley & Sons, Ltd",84,38,377,386,"Eos, Transactions American Geophysical Union",NA,
1993711084,NSF-9987607,First,NA,9987607,10.1021/ES0506962,Journal,2005,9/29/05,13479253,NA,1019,469,39,122,2,1,-0.014723131,-16.90207681,179,9.11528798,0.251309116,13,4,0,0,0,0,2,NA,NA,NA,Environmental Science & Technology,Fluorescence spectroscopy reveals ubiquitous presence of oxidized and reduced quinones in dissolved organic matter.,,American Chemical Society,39,21,8142,8149,Environmental Science & Technology,NA,
1994715580,NSF-1633426,Second,0.003046251,1633426,10.1002/J.2168-9830.1993.TB00096.X,Journal,1993,7/1/93,73400788,NA,16,3,0,3,1,1,NA,NA,NA,NA,21,25,0,0,0,0,0,1,NA,NA,NA,Journal of Engineering Education,Changes Among ASEE Creativity Workshop Participants,,Blackwell Publishing Ltd,82,3,167,170,Journal of Engineering Education,NA,
1994784078,NSF-9870720,Crossref,NA,9870720,10.1016/J.JMMM.2003.12.300,Journal,2004,5/1/04,3649266,NA,9,7,7,6,11,5,0.00040032,-28.03359113,11,-7.144542197,0,0,0,0,0,0,0,1,NA,NA,NA,Journal of Magnetism and Magnetic Materials,"Magnetic properties of iron-oxide and (iron, cobalt)-oxide nanoparticles synthesized in polystyrene resin matrix",,North-Holland,272,NA,,,Journal of Magnetism and Magnetic Materials,NA,
1994799106,NSF-1449815,First,NA,1449815,10.3758/S13421-014-0484-0,Journal,2015,5/1/15,114265899,NA,17,NA,31,15,3,1,-0.000123412,-3.283703565,140,43.39860748,0.75,3,0,0,0,0,0,2,NA,NA,NA,Memory & Cognition,The effect of orthographic form-cuing on the phonological preparation unit in spoken word production,,Springer US,43,4,563,578,Memory & Cognition,NA,
1997370001,NSF-9987555,First,NA,9987555,10.1073/PNAS.0307327101,Journal,2004,2/24/04,125754415,NA,389,289,59,170,15,3,-0.001485024,-13.01535549,338,13.85905395,0,0,43,0,0,0,0,1,NA,NA,NA,Proceedings of the National Academy of Sciences of the United States of America,The genome sequence of the probiotic intestinal bacterium Lactobacillus johnsonii NCC 533,,National Academy of Sciences,101,8,2512,2517,Proceedings of the National Academy of Sciences of the United States of America,NA,
1997803906,NSF-9972762,First,NA,9972762,10.1016/J.SOCNET.2008.03.001,Journal,2008,7/1/08,26186134,NA,62,56,20,28,2,1,-0.00024634,-33.59908139,69,-0.450909638,4.458333333,6,9,0,0,0,0,1,7.55382,0.727763,73,Social Networks,"Clearing the FOG: Fuzzy, overlapping groups for social networks",,North-Holland,30,3,201,212,Social Networks,NA,
1999626470,NSF-1069091,Crossref,NA,1069091,10.1103/PHYSREVLETT.114.035501,Journal,2015,1/22/15,24807848,NA,16,NA,26,13,4,1,-0.002078282,9.608276816,60,211.9850357,0,0,0,0,0,0,0,2,NA,NA,NA,Physical Review Letters,Critical role of a buried interface in the Stranski-Krastanov growth of metallic nanocrystals: quantum size effects in Ag/Si(111)-(7×7).,,American Physical Society,114,3,035501,,Physical Review Letters,NA,
1999652364,NSF-9987607,First,NA,9987607,10.1111/J.1744-7429.2007.00310.X,Journal,2007,9/1/07,17068196,NA,110,68,52,31,3,2,-0.003903636,-14.11365727,307,53.9043965,-0.245833333,2,0,0,0,0,0,2,NA,NA,NA,Biotropica,Controls Over Leaf Litter and Soil Nitrogen Fixation in Two Lowland Tropical Rain Forests,,Wiley,39,5,585,592,Biotropica,NA,
2000872118,NSF-9987555,First,NA,9987555,10.1016/S0378-1097(03)00916-9,Journal,2004,1/1/04,34954451,NA,19,18,25,17,10,2,-8.43E-05,-3.691496652,173,75.95672499,0,0,20,0,0,0,0,1,NA,NA,NA,Fems Microbiology Letters,Characterization of the protein processing and secretion pathways in a comprehensive set of expressed sequence tags from Trichoderma reesei,,Blackwell Publishing Ltd,230,2,275,282,Fems Microbiology Letters,NA,
2004799066,NSF-1068839,Crossref,NA,1068839,10.1021/ES5047183,Journal,2015,2/27/15,13479253,NA,24,NA,35,22,6,3,-0.002998092,-10.62663487,159,144.4016447,0.333333333,1,0,0,0,0,0,1,NA,NA,NA,Environmental Science & Technology,Robust Sensor for Extended Autonomous Measurements of Surface Ocean Dissolved Inorganic Carbon,,American Chemical Society,49,6,3628,3635,Environmental Science & Technology,NA,
2005234638,NSF-9987555,First,NA,9987555,10.1002/QUA.21152,Journal,2006,1/1/06,167203149,NA,11,9,33,4,4,2,-0.000135581,-20.30503377,126,144.2598802,6.5,6,0,0,0,0,0,2,NA,NA,NA,International Journal of Quantum Chemistry,Molecular dynamics simulations of polarizable DNA in crystal environment,,"Wiley Subscription Services, Inc., A Wiley Company",106,15,3260,3269,International Journal of Quantum Chemistry,NA,
2005422984,NSF-9972807,Crossref,NA,9972807,10.1080/02643294.2015.1031738,Journal,2015,4/17/15,81120478,NA,6,NA,24,6,2,1,-0.000605785,45.46297339,81,230.6554818,1,1,0,0,0,0,0,1,NA,NA,NA,Cognitive Neuropsychology,Recognition of oral spelling is diagnostic of the central reading processes,,Routledge,32,2,80,88,Cognitive Neuropsychology,NA,
2005454517,NSF-9987607,First,NA,9987607,10.1657/1523-0430(2006)38[216:ABVPIA]2.0.CO;2,Journal,2006,5/1/06,111448270,NA,1,1,26,0,1,2,-0.000166889,3.930409634,109,104.1749254,3.5,7,0,0,0,0,0,1,NA,NA,NA,"Arctic, Antarctic, and Alpine Research","A Banded Vegetation Pattern in a High Arctic Community on Axel Heiberg Island, Nunavut, Canada",,"Institute of Arctic and Alpine Research (INSTAAR), University of Colorado",38,2,216,223,"Arctic, Antarctic, and Alpine Research",NA,
2006775240,NSF-9972762,First,NA,9972762,10.1016/J.DSS.2006.04.003,Conference,2007,8/1/07,NA,1182309694,129,104,24,59,4,1,0.002001334,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,Toward an interoperable dynamic network analysis toolkit,,Elsevier Science Publishers B. V.,43,4,1324,1347,decision support systems,NA,
2008040191,NSF-9987555,First,NA,9987555,10.1007/BF02788888,Journal,2005,12/1/05,47836903,NA,22,15,9,3,4,1,0.005107832,-5.826054181,16,65.46399885,7.25,6,5,0,0,0,0,2,NA,NA,NA,Plant Molecular Biology Reporter,A trichloroacetic acid-acetone method greatly reduces infrared autofluorescence of protein extracts from plant tissue,,Springer-Verlag,23,4,405,409,Plant Molecular Biology Reporter,NA,
2013144732,NSF-1069240,Crossref,NA,1069240,10.1103/PHYSREVLETT.113.076802,Journal,2014,8/13/14,24807848,NA,1302,NA,2,789,9,2,0.343198634,NA,NA,NA,-0.918393925,2,0,0,0,0,0,3,NA,NA,NA,Physical Review Letters,Exciton Binding Energy and Nonhydrogenic Rydberg Series in Monolayer WS 2,,American Physical Society,113,7,076802,076802,Physical Review Letters,NA,
2013653501,NSF-1144807,Crossref,NA,1144807,10.1111/MEC.12727,Journal,2014,5/1/14,22454499,NA,0,NA,12,0,2,1,NA,10.35506913,46,216.6598644,NA,NA,0,0,0,0,0,1,NA,NA,NA,Molecular Ecology,Fitness landscape of sympatric pupfishes a useful tool for visualizing speciation.,,Mol Ecol,23,9,2144,2145,Molecular Ecology,NA,
2016478791,NSF-9987555,First,NA,9987555,10.1371/JOURNAL.PBIO.0030335,Journal,2005,9/13/05,154343897,NA,162,128,41,77,7,3,-0.002392735,-14.56121033,180,43.70864103,0.6875,1,2,0,0,0,0,1,NA,NA,NA,PLOS Biology,Recombination hotspots and population structure in Plasmodium falciparum.,,Public Library of Science,3,10,,,PLOS Biology,NA,
2017245003,NSF-1449815,First,NA,1449815,10.3389/FPSYG.2015.00384,Journal,2015,4/10/15,9692511,NA,43,NA,86,35,6,2,-0.000269928,-2.171043049,534,93.28463512,2.261904762,3,0,0,0,0,0,3,NA,NA,NA,Frontiers in Psychology,Hyper-active gap filling.,,Frontiers,6,NA,384,384,Frontiers in Psychology,NA,
2018335787,NSF-9987607,Second,0.001350272,9987607,10.1175/BAMS-86-9-1229,Journal,2005,9/1/05,140302479,NA,41,32,0,18,7,1,NA,NA,NA,NA,2,1,0,0,0,0,0,1,NA,NA,NA,Bulletin of the American Meteorological Society,The 9 10 November 2001 Algerian Flood: A Numerical Study.,,American Meteorological Society,86,9,1229,1235,Bulletin of the American Meteorological Society,NA,
2018346894,NSF-1425989,First,NA,1425989,10.1063/PT.3.2654,Journal,2015,1/1/15,180907581,NA,48,NA,17,38,3,NA,-0.004008016,54.75355482,49,273.5953363,0.345238095,5,0,0,2,0,0,1,NA,NA,NA,Physics Today,Upwelling in the Southern Ocean,,American Institute of Physics,68,1,27,32,Physics Today,NA,
2019445594,NSF-9987555,First,NA,9987555,10.1016/J.IJPARA.2005.07.005,Journal,2005,8/24/05,163169856,NA,33,20,41,14,2,1,-0.000256794,-7.563229257,178,53.86579878,0,0,0,0,0,0,0,1,NA,NA,NA,International Journal for Parasitology,"Cloning and characterisation of genes encoding two transforming growth factor-β-like ligands from the hookworm, Ancylostoma caninum",,Int J Parasitol,35,14,1477,1487,International Journal for Parasitology,NA,
2021858305,NSF-1144752,Crossref,NA,1144752,10.1002/ECE3.1365,Journal,2015,1/1/15,2482021738,NA,16,NA,32,12,4,1,-0.000429876,4.055767196,175,69.13859069,0.5,1,0,0,0,0,0,1,NA,NA,NA,Ecology and Evolution,Are the numbers adding up? Exploiting discrepancies among complementary population models,,Wiley-Blackwell,5,2,368,376,Ecology and Evolution,NA,
2022689942,NSF-9972762,First,NA,9972762,10.1016/J.TRSL.2008.02.004,Journal,2008,6/1/08,122935314,NA,28,25,65,20,4,2,-0.000875992,-12.34202774,787,6.795780166,2,1,0,0,0,0,2,1,NA,NA,NA,Translational Research,Virtual epidemic in a virtual city: simulating the spread of influenza in a US metropolitan area.,,Elsevier,151,6,275,287,Translational Research,NA,
2025892198,NSF-9987607,First,NA,9987607,10.1038/430955B,Journal,2004,8/25/04,137773608,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,Nature,Greenland ice sheet to get underhand inspection.,,Nature Publishing Group,430,7003,955,955,Nature,NA,
2026158782,NSF-9987555,First,NA,9987555,10.1073/PNAS.0409188102,Journal,2005,3/15/05,125754415,NA,468,330,47,184,14,4,-0.002021413,-14.56194083,260,57.60185707,-0.355555556,1,37,0,0,1,0,1,NA,NA,NA,Proceedings of the National Academy of Sciences of the United States of America,Complete genome sequence of the probiotic lactic acid bacterium Lactobacillus acidophilus NCFM,,National Academy of Sciences,102,11,3906,3912,Proceedings of the National Academy of Sciences of the United States of America,NA,
2030002627,NSF-9987607,First,NA,9987607,10.1038/436618A,Journal,2005,8/3/05,137773608,NA,10,10,0,6,1,NA,NA,NA,NA,NA,4.5,3,0,0,0,0,0,1,NA,NA,NA,Nature,Pluto voyage: a man with a mission.,,Nature Publishing Group,436,7051,618,619,Nature,NA,
2030195211,NSF-1449815,First,NA,1449815,10.1017/S0305000914000695,Journal,2015,9/1/15,31497010,NA,24,NA,38,16,3,1,-0.000303332,-3.308963832,194,33.55160896,9.361111111,5,0,0,0,0,0,1,NA,NA,NA,Journal of Child Language,Look at the gato! Code-switching in speech to toddlers,,Cambridge University Press,42,5,1073,1101,Journal of Child Language,NA,
2034616328,NSF-1144807,Crossref,NA,1144807,10.1145/2649387.2660812,Conference,2014,9/20/14,NA,1199066382,0,NA,3,0,5,2,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,Inferring ancestry in mouse genomes using a hidden Markov model,BCB,ACM,NA,NA,637,638,international conference on bioinformatics,NA,
2035288569,NSF-1144843,Crossref,NA,1144843,10.1155/2015/293981,Journal,2015,1/6/15,197091645,NA,23,NA,11,12,3,NA,0.001037096,-5.065468998,37,31.00027684,12.25,5,0,0,0,0,0,3,NA,NA,NA,International Journal of Polymer Science,Chemical Functionalization and Characterization of Cellulose Extracted from Wheat Straw Using Acid Hydrolysis Methodologies,,Hindawi,2015,NA,1,9,International Journal of Polymer Science,NA,
2036512457,NSF-9987555,First,NA,9987555,10.1038/NG1924,Journal,2007,1/1/07,137905309,NA,183,160,29,118,8,3,-0.010813824,10.32198042,126,190.2317438,0,0,2,0,0,0,2,1,NA,NA,NA,Nature Genetics,Genome-wide variation and identification of vaccine targets in the Plasmodium falciparum genome.,,Nature Publishing Group,39,1,126,130,Nature Genetics,NA,
2037551633,NSF-9972759,Crossref,NA,9972759,10.1155/2005/650670,Journal,2005,5/1/05,52644319,NA,74,26,25,13,4,1,-0.006572641,-19.49073288,82,45.37891636,24.04358974,9,1,0,0,0,0,2,NA,NA,NA,Archaea,Trace methane oxidation studied in several Euryarchaeota under diverse conditions.,,Hindawi Publishing Corporation,1,5,303,309,Archaea,NA,
2039427103,NSF-9987555,First,NA,9987555,10.1074/JBC.M108661200,Journal,2002,3/22/02,140251998,NA,35,32,46,24,3,1,-0.004101614,4.154973176,126,289.0788811,-0.2,1,0,0,0,0,1,1,NA,NA,NA,Journal of Biological Chemistry,Sp3 Represses Gene Expression via the Titration of Promoter-specific Transcription Factors,,American Society for Biochemistry and Molecular Biology,277,12,9780,9789,Journal of Biological Chemistry,NA,
2039459647,NSF-1069091,Crossref,NA,1069091,10.1063/1.4767568,Journal,2012,11/29/12,77047749,NA,21,NA,46,15,4,2,-0.000159255,-11.24476073,239,45.90384249,3,1,0,0,0,0,0,2,NA,NA,NA,Journal of Chemical Physics,Diffusion of water and selected atoms in DMPC lipid bilayer membranes.,,American Institute of Physics,137,20,204910,204910,Journal of Chemical Physics,NA,
2039576728,NSF-1565215,Second,0.638989151,1565215,10.1109/RFID-TA.2014.6934241,Conference,2014,10/23/14,NA,1195326385,1,NA,14,1,2,2,-0.000163185,NA,NA,NA,NA,NA,0,0,0,0,0,3,NA,NA,NA,NA,Group-scanning for supply chain management,RFID-TA,IEEE,NA,NA,266,271,rfid technologies and applications,NA,
2041150337,NSF-9987555,First,NA,9987555,10.1021/JP061421R,Journal,2006,5/19/06,185621672,NA,55,49,28,27,4,1,-0.000697281,-8.970906435,159,134.3970279,1.333333333,2,0,0,0,0,4,3,NA,NA,NA,Journal of Physical Chemistry B,Molecular Dynamics Simulations of DNA with Polarizable Force Fields: Convergence of an Ideal B-DNA Structure to the Crystallographic Structure,,American Chemical Society,110,23,11571,11581,Journal of Physical Chemistry B,NA,
2041804652,NSF-9987607,First,NA,9987607,10.1002/ESP.1455,Journal,2007,6/1/07,92316360,NA,55,34,53,19,5,2,-0.003823557,-1.443148628,287,53.57608637,4.773333333,4,0,0,0,0,0,2,NA,NA,NA,Earth Surface Processes and Landforms,"Nitrate content and potential microbial signature of rock glacier outflow, Colorado Front Range",,"John Wiley & Sons, Ltd",32,7,1032,1047,Earth Surface Processes and Landforms,NA,
2046405683,NSF-1144646,First,NA,1144646,10.3791/50825,Journal,2013,12/15/13,199738284,NA,35,NA,19,26,8,1,-0.003994674,-8.71350176,137,25.50397801,0.166666667,1,2,0,0,0,1,1,NA,NA,NA,Journal of Visualized Experiments,Nonhuman primate lung decellularization and recellularization using a specialized large-organ bioreactor.,,MyJoVE Corporation,NA,82,,,Journal of Visualized Experiments,NA,
2046504596,NSF-1450032,Second,0.166813812,1450032,10.1039/C2LC40896A,Journal,2013,1/24/13,116836101,NA,62,NA,38,38,6,3,-0.003819223,-21.29449408,441,3,-0.122222222,1,10,0,0,0,2,1,NA,NA,NA,Lab on a Chip,Microfluidic impedance cytometer for platelet analysis,,The Royal Society of Chemistry,13,4,722,729,Lab on a Chip,NA,
2049553772,NSF-1449815,First,NA,1449815,10.1016/J.JECP.2014.12.001,Journal,2015,4/1/15,201005279,NA,5,NA,56,5,2,2,7.19890576632352e-05,3.891350248,508,77.81405888,0,0,0,0,0,0,0,2,NA,NA,NA,Journal of Experimental Child Psychology,Infant auditory short-term memory for non-linguistic sounds,,Academic Press,132,NA,51,64,Journal of Experimental Child Psychology,NA,
2052835196,NSF-9987607,First,NA,9987607,10.1038/438721A,Journal,2005,12/7/05,137773608,NA,1,1,1,1,1,NA,-0.333333333,NA,NA,NA,0,0,0,0,0,0,0,1,NA,NA,NA,Nature,Climate talks edge towards twin-track future,,Nature Publishing Group,438,7069,721,721,Nature,NA,
2052962008,NSF-9987555,Second,2.285816645,9987555,10.1007/BF02773136,Journal,2004,9/1/04,47836903,NA,20,11,32,0,4,1,0.001345744,-9.183410306,217,22.15051154,6.714285714,5,5,0,0,0,0,2,NA,NA,NA,Plant Molecular Biology Reporter,Establishment of rapidly proliferating rice cell suspension culture and its characterization by fluorescence-activated cell sorting analysis,,Springer-Verlag,22,3,259,267,Plant Molecular Biology Reporter,NA,
2053256117,NSF-1144807,Crossref,NA,1144807,10.1145/2649387.2649427,Conference,2014,9/20/14,NA,1199066382,6,NA,26,5,4,1,-0.000768836,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,FStitch: a fast and simple algorithm for detecting nascent RNA transcripts,BCB,ACM,NA,NA,174,183,international conference on bioinformatics,NA,
2054316680,NSF-9987614,First,NA,9987614,10.1126/SCIENCE.1103736,Journal,2005,2/11/05,3880285,NA,252,169,34,82,3,2,0.001953125,-13.54205724,158,108.1320644,-0.626566416,1,3,0,5,0,2,2,NA,NA,NA,Science,Optical imaging of neuronal populations during decision-making.,,American Association for the Advancement of Science,307,5711,896,901,Science,NA,
2054452147,NSF-9987607,First,NA,9987607,10.1007/S10661-005-5842-8,Journal,2005,10/1/05,11732831,NA,19,14,24,3,3,1,0.002586207,-1.557194771,58,36.05341374,11.3125,6,0,0,0,0,0,1,NA,NA,NA,Environmental Monitoring and Assessment,"Water quality assessment and modeling of an effluent-dominated stream, the Notwane River, Botswana",,Environ Monit Assess,109,1,97,121,Environmental Monitoring and Assessment,NA,
2058277418,NSF-9987555,First,NA,9987555,10.1073/PNAS.0511287103,Journal,2006,3/7/06,125754415,NA,155,107,49,63,6,1,-0.003076809,-17.49704182,280,17.02391526,-0.0625,1,4,0,0,0,0,1,NA,NA,NA,Proceedings of the National Academy of Sciences of the United States of America,Global analysis of carbohydrate utilization by Lactobacillus acidophilus using cDNA microarrays,,National Academy of Sciences,103,10,3816,3821,Proceedings of the National Academy of Sciences of the United States of America,NA,
2059294038,NSF-9987607,First,NA,9987607,10.1038/433566A,Journal,2005,2/10/05,137773608,NA,6,3,2,2,1,NA,0.005235602,NA,NA,NA,0,0,1,0,2,0,0,1,NA,NA,NA,Nature,Marine biology: whale fall.,,Macmillan,433,7026,566,567,Nature,NA,
2059693740,NSF-1449815,First,NA,1449815,10.3109/02699206.2015.1029594,Journal,2015,6/4/15,32238705,NA,6,NA,44,3,4,3,-0.000698487,19.20153277,142,191.7469191,5.25,5,0,0,0,0,0,1,NA,NA,NA,Clinical Linguistics & Phonetics,Non-word repetition in 2-year-olds: Replication of an adapted paradigm and a useful methodological extension,,Clin Linguist Phon,29,7,523,535,Clinical Linguistics & Phonetics,NA,
2060557678,NSF-9987555,Second,1.643982303,9987555,10.1104/PP.107.101105,Journal,2007,8/1/07,42294715,NA,115,81,144,43,4,1,-0.00055025,-3.741649585,1681,52.39176319,0.3,3,0,0,0,0,0,2,NA,NA,NA,Plant Physiology,Genome-Wide Analysis of the Core DNA Replication Machinery in the Higher Plants Arabidopsis and Rice,,American Society of Plant Biologists,144,4,1697,1714,Plant Physiology,NA,
2061338179,NSF-1425989,First,NA,1425989,10.5194/BG-11-6389-2014,Journal,2014,11/26/14,13442111,NA,21,NA,50,17,4,1,-0.00107822,-3.951816108,238,143.2244605,0,0,0,0,0,0,0,2,NA,NA,NA,Biogeosciences,Wind-induced upwelling in the Kerguelen Plateau region,,Copernicus GmbH,11,22,6389,6400,Biogeosciences,NA,
2061431083,NSF-1425989,First,NA,1425989,10.1002/2014JC010203,Journal,2015,1/1/15,207178839,NA,73,NA,132,61,2,1,-0.001566665,2.48699154,483,152.2931371,3,1,0,0,0,0,0,3,NA,NA,NA,Journal of Geophysical Research,Southern Ocean wind‐driven entrainment enhances satellite chlorophyll‐a through the summer,,Wiley-Blackwell,120,1,304,323,Journal of Geophysical Research,NA,
